"customer_key","customer_number","customer_name","age","age_group","customer_segment","last_order_date","recency","total_orders","total_sales","total_quantity","total_products","lifespan","avg_order_value","avg_monthly_spend"
4087,AW00015086,Latasha Dominguez,45,"40-49",VIP,"2013-08-23",145,3,6959,9,9,13,2319.666666666666,535.307692307692
4088,AW00015087,Robin Sanz,45,"40-49",VIP,"2013-12-27",141,2,5917,4,4,27,2958.500000000000,219.148148148148
4089,AW00015088,Colleen Cai,45,"40-49",VIP,"2013-12-27",141,2,5896,5,5,27,2948.000000000000,218.370370370370
4090,AW00015089,Martin Prasad,50,"50 and above",VIP,"2013-12-12",141,2,5895,3,3,27,2947.500000000000,218.333333333333
4091,AW00015090,Troy Mehta,56,"50 and above",New,"2013-07-23",146,1,164,2,2,0,164.000000000000,164.000000000000
4092,AW00015091,Jermaine Madan,52,"50 and above",New,"2013-05-06",148,1,40,2,2,0,40.000000000000,40.000000000000
4093,AW00015092,Adrian Morris,65,"50 and above",New,"2013-04-18",149,1,37,2,2,0,37.000000000000,37.000000000000
4094,AW00015093,Johnny Moyer,76,"50 and above",VIP,"2013-11-10",142,3,7265,7,7,16,2421.666666666666,454.062500000000
4095,AW00015094,Wendy Ortega,70,"50 and above",VIP,"2013-11-17",142,3,7109,7,6,17,2369.666666666666,418.176470588235
4096,AW00015095,Jodi Shan,75,"50 and above",VIP,"2013-12-09",141,3,7255,6,6,17,2418.333333333333,426.764705882352
4097,AW00015096,Gary Schare,74,"50 and above",New,"2013-09-18",144,1,70,1,1,0,70.000000000000,70.000000000000
4098,AW00015097,Morgan Bennett,75,"50 and above",VIP,"2013-08-03",145,3,8377,9,9,23,2792.333333333333,364.217391304347
4099,AW00015098,Diana Sanz,74,"50 and above",New,"2013-07-25",146,1,39,3,3,0,39.000000000000,39.000000000000
4100,AW00015099,Alvin Ma,74,"50 and above",New,"2013-06-13",147,1,91,3,3,0,91.000000000000,91.000000000000
4101,AW00015100,Brenda Chandra,73,"50 and above",VIP,"2013-07-07",146,3,6953,6,6,18,2317.666666666666,386.277777777777
4102,AW00015101,Shawn Shan,73,"50 and above",VIP,"2013-07-19",146,3,6944,7,7,18,2314.666666666666,385.777777777777
4103,AW00015102,Allen Malhotra,73,"50 and above",New,"2013-11-25",142,2,97,6,6,1,48.500000000000,97.000000000000
4104,AW00015103,Jonathan Lopez,67,"50 and above",New,"2013-12-04",141,2,108,6,6,9,54.000000000000,12.000000000000
4105,AW00015104,Ashley Thompson,56,"50 and above",New,"2013-07-20",146,1,70,1,1,0,70.000000000000,70.000000000000
4106,AW00015105,Tina Rana,54,"50 and above",New,"2013-03-02",150,1,120,2,2,0,120.000000000000,120.000000000000
4107,AW00015106,Shannon Navarro,54,"50 and above",VIP,"2013-08-14",145,3,8421,8,8,23,2807.000000000000,366.130434782608
4108,AW00015107,Roy Saunders,66,"50 and above",New,"2013-03-26",150,1,70,1,1,0,70.000000000000,70.000000000000
4109,AW00015108,Colleen Gao,66,"50 and above",New,"2013-10-06",143,2,211,7,7,4,105.500000000000,52.750000000000
4110,AW00015109,Meghan Carlson,51,"50 and above",New,"2013-06-13",147,1,120,2,2,0,120.000000000000,120.000000000000
4111,AW00015110,Janelle Prasad,68,"50 and above",New,"2013-12-27",141,1,70,1,1,0,70.000000000000,70.000000000000
4112,AW00015111,Leah Huang,63,"50 and above",New,"2014-01-16",140,1,79,2,2,0,79.000000000000,79.000000000000
4113,AW00015112,Alicia Luo,63,"50 and above",New,"2013-02-11",151,1,94,2,2,0,94.000000000000,94.000000000000
4114,AW00015113,Robert Smith,63,"50 and above",New,"2014-01-19",140,1,120,2,2,0,120.000000000000,120.000000000000
4115,AW00015114,Erika Munoz,68,"50 and above",VIP,"2013-07-22",146,3,6919,7,7,18,2306.333333333333,384.388888888888
4116,AW00015115,Christian Patterson,70,"50 and above",New,"2013-07-10",146,1,94,2,2,0,94.000000000000,94.000000000000
4117,AW00015116,Mackenzie Ramirez,64,"50 and above",VIP,"2013-07-09",146,3,7212,7,7,18,2404.000000000000,400.666666666666
4118,AW00015117,Dana Dominguez,71,"50 and above",VIP,"2013-07-29",146,3,6975,9,8,18,2325.000000000000,387.500000000000
4119,AW00015118,Nelson Ortega,70,"50 and above",VIP,"2013-08-20",145,3,8301,5,5,24,2767.000000000000,345.875000000000
4120,AW00015119,Johnny Tang,67,"50 and above",New,"2013-12-12",141,2,69,4,4,7,34.500000000000,9.857142857142
4121,AW00015120,Erika Suarez,44,"40-49",VIP,"2013-11-06",142,3,5217,8,8,13,1739.000000000000,401.307692307692
4122,AW00015121,Brendan Andersen,44,"40-49",VIP,"2013-12-13",141,3,5202,6,5,14,1734.000000000000,371.571428571428
4123,AW00015122,Abby Raman,43,"40-49",VIP,"2013-12-14",141,3,5193,6,6,14,1731.000000000000,370.928571428571
4124,AW00015123,Sergio Lopez,44,"40-49",New,"2013-11-23",142,2,81,4,4,4,40.500000000000,20.250000000000
4125,AW00015124,Wendy Hernandez,45,"40-49",New,"2013-05-23",148,2,122,6,6,0,61.000000000000,122.000000000000
4126,AW00015125,Cory Martinez,45,"40-49",New,"2013-12-04",141,2,81,4,4,10,40.500000000000,8.100000000000
4127,AW00015126,Manuel Sanchez,45,"40-49",New,"2013-10-28",143,2,86,4,4,8,43.000000000000,10.750000000000
4128,AW00015127,Wesley Yang,39,"30-39",VIP,"2013-12-04",141,3,5182,7,7,14,1727.333333333333,370.142857142857
4129,AW00015128,Angelica Barnes,46,"40-49",New,"2013-05-10",148,2,77,3,3,1,38.500000000000,77.000000000000
4130,AW00015129,Jennifer Patterson,41,"40-49",VIP,"2013-12-03",141,3,5177,6,6,14,1725.666666666666,369.785714285714
4131,AW00015130,Roger Ma,41,"40-49",VIP,"2013-12-06",141,3,5215,7,7,14,1738.333333333333,372.500000000000
4132,AW00015131,Lacey Sun,42,"40-49",New,"2013-08-19",145,2,81,4,4,0,40.500000000000,81.000000000000
4133,AW00015132,Jenny Pal,47,"40-49",New,"2013-11-28",142,2,152,6,6,4,76.000000000000,38.000000000000
4134,AW00015133,Raul Rai,46,"40-49",VIP,"2013-12-25",141,3,5237,7,7,14,1745.666666666666,374.071428571428
4135,AW00015134,Meagan Raman,47,"40-49",VIP,"2013-11-29",142,3,5151,5,5,13,1717.000000000000,396.230769230769
4136,AW00015135,Derek Kumar,42,"40-49",New,"2013-09-29",144,2,4381,4,4,11,2190.500000000000,398.272727272727
4137,AW00015136,Emma Johnson,48,"40-49",New,"2013-09-08",144,2,62,3,3,8,31.000000000000,7.750000000000
4138,AW00015137,Luke Foster,47,"40-49",New,"2013-05-03",148,2,162,6,5,3,81.000000000000,54.000000000000
4139,AW00015138,Monique Hernandez,48,"40-49",New,"2013-10-26",143,2,123,5,5,9,61.500000000000,13.666666666666
4140,AW00015139,Colin She,49,"40-49",New,"2013-04-24",149,2,60,2,2,1,30.000000000000,60.000000000000
4141,AW00015140,Diane Bradley,48,"40-49",New,"2013-10-28",143,2,62,3,3,8,31.000000000000,7.750000000000
4142,AW00015141,Sandra Zheng,48,"40-49",New,"2013-12-24",141,2,64,3,3,3,32.000000000000,21.333333333333
4143,AW00015142,Karl Nara,48,"40-49",New,"2013-11-27",142,2,138,4,4,3,69.000000000000,46.000000000000
4144,AW00015143,Kelvin Wang,49,"40-49",Regular,"2013-10-08",143,2,4366,2,2,13,2183.000000000000,335.846153846153
4145,AW00015144,Deanna Serrano,49,"40-49",Regular,"2013-10-08",143,2,4344,2,2,12,2172.000000000000,362.000000000000
4146,AW00015145,Crystal Lu,48,"40-49",Regular,"2013-10-26",143,2,4368,3,3,13,2184.000000000000,336.000000000000
4147,AW00015146,Adriana Sara,49,"40-49",New,"2013-07-13",146,2,162,6,6,0,81.000000000000,162.000000000000
4148,AW00015147,Clarence Chen,43,"40-49",New,"2013-08-06",145,2,97,5,5,4,48.500000000000,24.250000000000
4149,AW00015148,James West,49,"40-49",New,"2013-06-07",147,2,90,5,5,3,45.000000000000,30.000000000000
4150,AW00015149,Natalie Morgan,44,"40-49",New,"2013-11-17",142,2,64,3,3,5,32.000000000000,12.800000000000
4151,AW00015150,Colleen Shan,50,"50 and above",Regular,"2013-10-01",143,2,4379,3,3,12,2189.500000000000,364.916666666666
4152,AW00015151,Karl Shen,43,"40-49",Regular,"2013-10-22",143,2,4344,2,1,12,2172.000000000000,362.000000000000
4153,AW00015152,Meghan Moreno,49,"40-49",Regular,"2013-10-21",143,2,4465,5,4,12,2232.500000000000,372.083333333333
4154,AW00015153,Kristen Li,48,"40-49",New,"2013-08-30",145,2,114,3,3,6,57.000000000000,19.000000000000
4155,AW00015154,Joe Hernandez,48,"40-49",New,"2014-01-01",140,2,110,3,3,10,55.000000000000,11.000000000000
4156,AW00015155,Jamie Harrison,78,"50 and above",Regular,"2013-07-02",146,2,3149,6,6,18,1574.500000000000,174.944444444444
4157,AW00015156,Dylan Foster,79,"50 and above",New,"2013-03-26",150,1,125,2,2,0,125.000000000000,125.000000000000
4158,AW00015157,Jordan Gonzalez,79,"50 and above",New,"2013-11-28",142,3,214,7,7,9,71.333333333333,23.777777777777
4159,AW00015158,Victoria Moore,79,"50 and above",New,"2013-02-13",151,1,40,2,2,0,40.000000000000,40.000000000000
4160,AW00015159,Eric Washington,78,"50 and above",New,"2013-11-17",142,1,7,2,2,0,7.000000000000,7.000000000000
4161,AW00015160,Candace Van,78,"50 and above",New,"2014-01-28",140,1,99,4,4,0,99.000000000000,99.000000000000
4162,AW00015161,Trinity James,77,"50 and above",New,"2013-02-23",151,1,7,2,2,0,7.000000000000,7.000000000000
4163,AW00015162,Kaitlyn Barnes,77,"50 and above",New,"2013-11-20",142,3,155,5,5,3,51.666666666666,51.666666666666
4164,AW00015163,Victoria Murphy,77,"50 and above",New,"2013-09-13",144,1,7,2,2,0,7.000000000000,7.000000000000
4165,AW00015164,Savannah Collins,76,"50 and above",New,"2013-07-18",146,1,5,1,1,0,5.000000000000,5.000000000000
4166,AW00015165,Carl Anand,76,"50 and above",New,"2013-07-08",146,1,40,2,2,0,40.000000000000,40.000000000000
4167,AW00015166,Nina Goel,76,"50 and above",Regular,"2013-07-18",146,2,3125,3,3,18,1562.500000000000,173.611111111111
4168,AW00015167,Sara Hernandez,77,"50 and above",Regular,"2013-08-14",145,2,3181,6,6,19,1590.500000000000,167.421052631578
4169,AW00015168,Xavier Bell,75,"50 and above",New,"2013-09-20",144,1,40,2,2,0,40.000000000000,40.000000000000
4170,AW00015169,Zachary Miller,67,"50 and above",New,"2013-09-09",144,2,2919,4,4,11,1459.500000000000,265.363636363636
4171,AW00015170,Jermaine Martinez,49,"40-49",Regular,"2013-10-07",143,2,4391,2,2,12,2195.500000000000,365.916666666666
4172,AW00015171,Destiny Jones,66,"50 and above",Regular,"2013-10-03",143,2,4392,5,5,13,2196.000000000000,337.846153846153
4173,AW00015172,Alexandra Hill,39,"30-39",New,"2013-11-13",142,4,215,12,11,9,53.750000000000,23.888888888888
4174,AW00015173,Miguel Henderson,44,"40-49",New,"2013-04-21",149,1,46,4,4,0,46.000000000000,46.000000000000
4175,AW00015174,Trinity Rogers,45,"40-49",New,"2013-09-23",144,1,100,5,5,0,100.000000000000,100.000000000000
4176,AW00015175,Kristi Malhotra,41,"40-49",New,"2013-10-25",143,2,4850,7,7,4,2425.000000000000,1212.500000000000
4177,AW00015176,Kristi Ramos,47,"40-49",New,"2013-10-23",143,2,4703,5,5,4,2351.500000000000,1175.750000000000
4178,AW00015177,Jorge Lu,46,"40-49",New,"2013-11-25",142,1,7,2,2,0,7.000000000000,7.000000000000
4179,AW00015178,Drew Tang,64,"50 and above",Regular,"2013-10-13",143,2,4445,4,4,12,2222.500000000000,370.416666666666
4180,AW00015179,Jay Rubio,64,"50 and above",Regular,"2013-10-20",143,2,4445,5,5,12,2222.500000000000,370.416666666666
4181,AW00015180,Jillian Suri,64,"50 and above",Regular,"2013-10-22",143,2,4466,5,5,12,2233.000000000000,372.166666666666
4182,AW00015181,Rosa Huang,52,"50 and above",Regular,"2013-10-06",143,2,4448,4,3,12,2224.000000000000,370.666666666666
4183,AW00015182,Deanna Srini,58,"50 and above",Regular,"2013-10-27",143,2,4391,2,2,12,2195.500000000000,365.916666666666
4184,AW00015183,Michele Raji,46,"40-49",Regular,"2013-10-18",143,2,4368,3,3,12,2184.000000000000,364.000000000000
4185,AW00015184,Mathew Hernandez,62,"50 and above",Regular,"2013-10-01",143,2,4441,5,4,12,2220.500000000000,370.083333333333
4186,AW00015185,Jonathan Evans,61,"50 and above",Regular,"2013-10-14",143,2,4393,3,3,13,2196.500000000000,337.923076923076
4187,AW00015186,Leah Yang,56,"50 and above",New,"2014-01-05",140,2,86,4,4,10,43.000000000000,8.600000000000
4188,AW00015187,Benjamin Brown,46,"40-49",New,"2013-10-26",143,2,4725,6,6,4,2362.500000000000,1181.250000000000
4189,AW00015188,Isaac Watson,46,"40-49",Regular,"2013-10-15",143,2,1631,4,4,21,815.500000000000,77.666666666666
4190,AW00015189,Kayla Russell,40,"40-49",Regular,"2013-10-15",143,2,1552,2,2,21,776.000000000000,73.904761904761
4191,AW00015190,Katherine Watson,45,"40-49",New,"2013-12-05",141,1,99,4,4,0,99.000000000000,99.000000000000
4192,AW00015191,Andres Kumar,45,"40-49",Regular,"2013-10-02",143,2,1552,2,2,21,776.000000000000,73.904761904761
4193,AW00015192,Tasha Shan,60,"50 and above",Regular,"2013-10-08",143,2,4384,4,4,13,2192.000000000000,337.230769230769
4194,AW00015193,Samuel King,54,"50 and above",Regular,"2013-08-27",145,2,3210,7,7,19,1605.000000000000,168.947368421052
4195,AW00015194,Erik Suarez,48,"40-49",Regular,"2013-08-18",145,2,3174,6,6,19,1587.000000000000,167.052631578947
4196,AW00015195,Edwin Huang,53,"50 and above",Regular,"2013-08-25",145,2,3155,4,4,19,1577.500000000000,166.052631578947
4197,AW00015196,Isaiah Reed,48,"40-49",Regular,"2013-08-04",145,2,3159,5,5,19,1579.500000000000,166.263157894736
4198,AW00015197,Elijah Kumar,62,"50 and above",New,"2014-01-17",140,3,192,10,7,6,64.000000000000,32.000000000000
4199,AW00015198,Lauren Watson,57,"50 and above",New,"2013-02-07",151,1,7,2,2,0,7.000000000000,7.000000000000
4200,AW00015199,Joe Jordan,63,"50 and above",Regular,"2013-08-19",145,2,3080,3,3,19,1540.000000000000,162.105263157894
4201,AW00015200,Mindy Simpson,63,"50 and above",Regular,"2013-08-08",145,2,3143,4,4,18,1571.500000000000,174.611111111111
4202,AW00015201,Miranda Washington,63,"50 and above",New,"2013-10-27",143,2,4793,7,7,4,2396.500000000000,1198.250000000000
4203,AW00015202,Blake Bryant,62,"50 and above",New,"2013-07-29",146,1,13,2,2,0,13.000000000000,13.000000000000
4204,AW00015203,David Lewis,57,"50 and above",Regular,"2013-08-19",145,2,3212,6,6,19,1606.000000000000,169.052631578947
4205,AW00015204,Deanna Gonzalez,52,"50 and above",Regular,"2013-10-15",143,2,4444,5,5,12,2222.000000000000,370.333333333333
4206,AW00015205,Shawna Black,52,"50 and above",Regular,"2013-10-27",143,2,4433,5,5,12,2216.500000000000,369.416666666666
4207,AW00015206,Maurice Andersen,53,"50 and above",New,"2013-10-20",143,2,99,4,4,5,49.500000000000,19.800000000000
4208,AW00015207,Josue Diaz,52,"50 and above",Regular,"2013-10-27",143,2,4446,3,2,13,2223.000000000000,342.000000000000
4209,AW00015208,Colleen Luo,57,"50 and above",New,"2013-09-14",144,2,2951,5,5,11,1475.500000000000,268.272727272727
4210,AW00015209,Frank Romero,46,"40-49",New,"2013-09-28",144,2,2916,5,5,11,1458.000000000000,265.090909090909
4211,AW00015210,Kurt Raje,57,"50 and above",Regular,"2013-10-02",143,2,2926,4,4,12,1463.000000000000,243.833333333333
4212,AW00015211,Kenneth Luo,59,"50 and above",Regular,"2013-11-19",142,2,2910,3,3,13,1455.000000000000,223.846153846153
4213,AW00015212,Marcus Henderson,58,"50 and above",New,"2013-12-21",141,2,69,4,4,8,34.500000000000,8.625000000000
4214,AW00015213,Briana Martin,58,"50 and above",Regular,"2013-11-23",142,2,2818,2,2,13,1409.000000000000,216.769230769230
4215,AW00015214,Amanda Jenkins,53,"50 and above",New,"2013-10-04",143,2,4490,6,6,11,2245.000000000000,408.181818181818
4216,AW00015215,Alberto Jim+®nez,53,"50 and above",New,"2013-10-12",143,2,4468,6,6,11,2234.000000000000,406.181818181818
4217,AW00015216,Desiree Gutierrez,60,"50 and above",New,"2013-04-07",149,2,101,6,6,2,50.500000000000,50.500000000000
4218,AW00015217,Ethan Jai,54,"50 and above",New,"2013-11-26",142,2,41,4,4,9,20.500000000000,4.555555555555
4219,AW00015218,Willie Johnsen,54,"50 and above",New,"2013-09-30",144,2,4399,3,2,10,2199.500000000000,439.900000000000
4220,AW00015219,Clayton Chen,49,"40-49",New,"2013-10-01",143,2,4399,3,3,11,2199.500000000000,399.909090909090
4221,AW00015220,Micah Liu,50,"50 and above",New,"2013-10-24",143,2,4384,4,4,11,2192.000000000000,398.545454545454
4222,AW00015221,Troy Arun,50,"50 and above",New,"2013-10-22",143,2,4447,5,5,11,2223.500000000000,404.272727272727
4223,AW00015222,Cynthia Patel,50,"50 and above",New,"2013-10-26",143,2,123,5,5,4,61.500000000000,30.750000000000
4224,AW00015223,Ebony Martin,50,"50 and above",New,"2013-10-09",143,2,4366,2,2,11,2183.000000000000,396.909090909090
4225,AW00015224,Pedro Gutierrez,50,"50 and above",New,"2013-11-25",142,2,72,4,4,6,36.000000000000,12.000000000000
4226,AW00015225,Yolanda Bhat,60,"50 and above",Regular,"2013-10-24",143,2,4401,3,3,12,2200.500000000000,366.750000000000
4227,AW00015226,Lori Moreno,45,"40-49",New,"2013-10-17",143,2,4391,2,2,11,2195.500000000000,399.181818181818
4228,AW00015227,Harold Malhotra,57,"50 and above",New,"2013-10-28",143,2,4470,6,5,11,2235.000000000000,406.363636363636
4229,AW00015228,Jermaine Raman,56,"50 and above",New,"2013-10-13",143,2,4375,4,4,11,2187.500000000000,397.727272727272
4230,AW00015229,Calvin Rai,57,"50 and above",Regular,"2013-11-09",142,2,2833,4,4,12,1416.500000000000,236.083333333333
4231,AW00015230,Jillian Vance,52,"50 and above",New,"2014-01-14",140,2,243,6,6,5,121.500000000000,48.600000000000
4232,AW00015231,Alexia Barnes,58,"50 and above",New,"2014-01-15",140,2,90,5,5,3,45.000000000000,30.000000000000
4233,AW00015232,Omar Ma,53,"50 and above",New,"2013-08-19",145,2,40,3,3,2,20.000000000000,20.000000000000
4234,AW00015233,Tammy Rodriguez,53,"50 and above",New,"2013-09-19",144,2,60,2,2,2,30.000000000000,30.000000000000
4235,AW00015234,Kathleen Moreno,61,"50 and above",New,"2013-07-29",146,2,60,2,2,4,30.000000000000,15.000000000000
4236,AW00015235,Kari Lopez,54,"50 and above",New,"2013-08-27",145,2,191,7,7,2,95.500000000000,95.500000000000
4237,AW00015236,Brandy Kapoor,60,"50 and above",New,"2013-06-02",147,2,127,5,5,3,63.500000000000,42.333333333333
4238,AW00015237,Devon Lal,49,"40-49",New,"2013-10-20",143,2,66,4,4,4,33.000000000000,16.500000000000
4239,AW00015238,Jonathon Alonso,58,"50 and above",New,"2013-10-13",143,2,99,4,4,4,49.500000000000,24.750000000000
4240,AW00015239,Sergio Rodriguez,63,"50 and above",New,"2013-08-05",145,2,123,5,5,1,61.500000000000,123.000000000000
4241,AW00015240,Monique Navarro,66,"50 and above",New,"2013-12-11",141,2,74,4,4,5,37.000000000000,14.800000000000
4242,AW00015241,Geoffrey Madan,61,"50 and above",New,"2013-08-06",145,2,52,5,5,1,26.000000000000,52.000000000000
4243,AW00015242,Neil Suarez,66,"50 and above",New,"2013-08-23",145,2,37,3,3,0,18.500000000000,37.000000000000
4244,AW00015243,Lauren Harris,44,"40-49",New,"2013-10-28",143,1,37,3,3,0,37.000000000000,37.000000000000
4245,AW00015244,Alexis Rodriguez,44,"40-49",New,"2013-10-27",143,4,179,12,11,7,44.750000000000,25.571428571428
4246,AW00015245,Eduardo Ross,44,"40-49",New,"2013-07-30",146,1,31,2,2,0,31.000000000000,31.000000000000
4247,AW00015246,Kaitlyn Watson,44,"40-49",New,"2013-05-27",148,1,22,1,1,0,22.000000000000,22.000000000000
4248,AW00015247,Catherine Stewart,44,"40-49",New,"2013-05-09",148,1,7,2,2,0,7.000000000000,7.000000000000
4249,AW00015248,Richard Harris,43,"40-49",New,"2013-11-09",142,1,64,3,3,0,64.000000000000,64.000000000000
4250,AW00015249,Abigail Anderson,40,"40-49",New,"2013-09-04",144,1,46,2,2,0,46.000000000000,46.000000000000
4251,AW00015250,Jose Scott,39,"30-39",New,"2013-05-05",148,1,57,2,2,0,57.000000000000,57.000000000000
4252,AW00015251,Noah Hall,40,"40-49",New,"2014-01-28",140,4,200,11,10,8,50.000000000000,25.000000000000
4253,AW00015252,Jada Murphy,40,"40-49",Regular,"2013-10-27",143,2,1552,2,2,20,776.000000000000,77.600000000000
4254,AW00015253,Barry Suri,73,"50 and above",New,"2013-11-17",142,2,79,4,4,3,39.500000000000,26.333333333333
4255,AW00015254,Carla Chapman,40,"40-49",Regular,"2013-10-12",143,2,1624,4,4,21,812.000000000000,77.333333333333
4256,AW00015255,Evan Collins,42,"40-49",Regular,"2013-11-06",142,2,1587,3,3,21,793.500000000000,75.571428571428
4257,AW00015256,Dalton Ramirez,42,"40-49",Regular,"2013-11-17",142,2,1631,4,4,21,815.500000000000,77.666666666666
4258,AW00015257,Matthew Anderson,42,"40-49",New,"2013-02-03",151,1,40,2,2,0,40.000000000000,40.000000000000
4259,AW00015258,Chloe Reed,42,"40-49",New,"2013-09-25",144,1,5,1,1,0,5.000000000000,5.000000000000
4260,AW00015259,Franklin Zhu,42,"40-49",New,"2014-01-04",140,1,22,1,1,0,22.000000000000,22.000000000000
4261,AW00015260,Kathleen Torres,42,"40-49",New,"2013-04-04",149,1,46,4,4,0,46.000000000000,46.000000000000
4262,AW00015261,Carolyn Torres,75,"50 and above",New,"2013-07-28",146,2,70,6,6,3,35.000000000000,23.333333333333
4263,AW00015262,Jan Gonzalez,80,"50 and above",New,"2013-09-13",144,2,3772,2,2,10,1886.000000000000,377.200000000000
4264,AW00015263,Paige Coleman,79,"50 and above",New,"2014-01-26",140,2,79,4,4,3,39.500000000000,26.333333333333
4265,AW00015264,Peter Goel,79,"50 and above",New,"2013-09-03",144,2,39,2,2,6,19.500000000000,6.500000000000
